,Date,Debate Type,Speaker,Sents
2,2-11-16,primary_dem,WOODRUFF," Good evening, and thank you."
3,2-11-16,primary_dem,WOODRUFF,We are happy to welcome you to Milwaukee for this Democratic debate.
4,2-11-16,primary_dem,WOODRUFF,"We are especially pleased to thank our partners at Facebook, who have helped us set up a vibrant conversation among voters who are undecided."
5,2-11-16,primary_dem,WOODRUFF,And tonight you're going to hear some of their questions for the candidates.
6,2-11-16,primary_dem,WOODRUFF,And you can follow along at home on the PBS NewsHour page on Facebook.
7,2-11-16,primary_dem,WOODRUFF,"We also want to thank our hosts, the University of Wisconsin, Milwaukee, on whose campus we meet, here in the beautiful Helen Bader Concert Hall."
8,2-11-16,primary_dem,IFILL," We want to also extend our warm thanks to Milwaukee Public Radio and Milwaukee Public Television, as well as all of our friends at the PBS member stations across the country tuning in tonight."
9,2-11-16,primary_dem,IFILL,This is the sixth time the Democrats have met face to face.
10,2-11-16,primary_dem,IFILL,"Each time, we learn more about them and the presidents they say they want to be."
11,2-11-16,primary_dem,IFILL,"You know you're watching — whether you're a Democrat, a Republican, or neither — because you believe the outcome of the election is important to you."
12,2-11-16,primary_dem,IFILL,"And we believe that, too."
13,2-11-16,primary_dem,IFILL,"With that, let's welcome the candidates to the stage."
14,2-11-16,primary_dem,IFILL,Senator Bernie Sanders of Vermont.
15,2-11-16,primary_dem,IFILL,[applause]
16,2-11-16,primary_dem,WOODRUFF," Welcome, Senator, great to see you."
17,2-11-16,primary_dem,WOODRUFF,And former Secretary of State Hillary Clinton.
18,2-11-16,primary_dem,WOODRUFF,[applause] Very good to be here with you.
19,2-11-16,primary_dem,CLINTON, Thank you.
20,2-11-16,primary_dem,IFILL, Welcome to you both.
21,2-11-16,primary_dem,WOODRUFF," Now, a word about format."
22,2-11-16,primary_dem,WOODRUFF,"There will be two short breaks, and the rules are simple: 90 seconds for each answer and 30 seconds for the other candidate to respond."
23,2-11-16,primary_dem,IFILL," With Iowa and New Hampshire behind us, we are now broadening the conversation to America's heartland and beyond, including here in Wisconsin."
24,2-11-16,primary_dem,IFILL,Now let's turn to the candidates for their opening statements.
25,2-11-16,primary_dem,IFILL,The order was decided by coin toss.
26,2-11-16,primary_dem,IFILL,"And, Senator Sanders, you go first."
27,2-11-16,primary_dem,SANDERS," Well, Gwen and Judy, thank you very much for hosting this event."
28,2-11-16,primary_dem,SANDERS,"And, PBS, thank you."
29,2-11-16,primary_dem,SANDERS,"Nine months ago, our campaign began."
30,2-11-16,primary_dem,SANDERS,"And when it began, we had no political organization, no money, and not much name recognition outside of the state of Vermont."
31,2-11-16,primary_dem,SANDERS,A lot has happened in nine months.
32,2-11-16,primary_dem,SANDERS,"And what has happened is, I think, the American people have responded to a series of basic truths, and that is that we have today a campaign finance system which is corrupt, which is undermining American democracy, which allows Wall Street and billionaires to pour huge sums of money into the political process to elect the candidates of their choice."
33,2-11-16,primary_dem,SANDERS,And aligned with a corrupt campaign finance system is a rigged economy.
34,2-11-16,primary_dem,SANDERS,And that's an economy where ordinary Americans are working longer hours for low wagers.
35,2-11-16,primary_dem,SANDERS,They are worried to death about the future of their kids.
36,2-11-16,primary_dem,SANDERS,And yet they are seeing almost all new income and all new wealth going to the top 1 percent.
37,2-11-16,primary_dem,SANDERS,"And then in addition to that, the American people are looking around and they see a broken criminal justice system."
38,2-11-16,primary_dem,SANDERS,"They see more people in jail in the United States of America than any other country on earth, 2.2 million."
39,2-11-16,primary_dem,SANDERS,We're spending $80 billion a year locking up fellow Americans.
40,2-11-16,primary_dem,SANDERS,"They see kids getting arrested for marijuana, getting in prison, getting a criminal record, while they see executives on Wall Street who pay billions of dollars in settlements and get no prosecution at all."
41,2-11-16,primary_dem,SANDERS,No criminal records for them.
42,2-11-16,primary_dem,SANDERS,"I think what our campaign is indicating is that the American people are tired of establishment politics, tired of establishment economics."
43,2-11-16,primary_dem,SANDERS,"They want a political revolution in which millions of Americans stand up, come together, not let the Trumps of the world divide us, and say, you know what, in this great country, we need a government that represents all of us, not just a handful of wealthy campaign contributors."
44,2-11-16,primary_dem,SANDERS,Thank you.
45,2-11-16,primary_dem,IFILL," Thank you, Senator Sanders."
