,Date,Debate Type,Speaker,Sents
2,1-28-16,primary_rep,BAIER, Nine p.m. on the East Coast.
3,1-28-16,primary_rep,BAIER,"Eight o'clock here in Des Moines, Iowa."
4,1-28-16,primary_rep,BAIER,Welcome to the seventh Republican presidential debate of the 2016 campaign.
5,1-28-16,primary_rep,BAIER,"I'm Bret Baier, along with my comoderators Megyn Kelly and Chris Wallace."
6,1-28-16,primary_rep,KELLY," Tonight, we are coming to you live from the Iowa Event Center in downtown Des Moines, in the shadow of the Iowa state capitol."
7,1-28-16,primary_rep,KELLY,"In just four days, people here in the Hawkeye State will caucus and cast the first votes of the 2016 election."
8,1-28-16,primary_rep,WALLACE," Tonight, we're partnering with Google for an exclusive second-screen experience."
9,1-28-16,primary_rep,WALLACE,Search Fox News debate on Google any time in the next two hours to access exclusive content.
10,1-28-16,primary_rep,WALLACE,"You can see the campaigns respond to the debate in real time, and you can weigh in by voting on the topics being discussed."
11,1-28-16,primary_rep,WALLACE,Just go to google.com or open your Google search app and type in Fox News debate.
12,1-28-16,primary_rep,BAIER, Google sees political searches spike during televised presidential debates — no surprise there.
13,1-28-16,primary_rep,BAIER,"But they spike by more than 440 percent on average, as voters across America seek to learn more about what's happening on the live debate stage."
14,1-28-16,primary_rep,KELLY," Seven candidates are on that stage tonight, their position on the stage determined by their standing in the latest national polls, as well as polls in Iowa and New Hampshire."
15,1-28-16,primary_rep,KELLY,And here they are.
16,1-28-16,primary_rep,KELLY,Texas Senator Ted Cruz.
17,1-28-16,primary_rep,KELLY,"[applause]

Florida Senator Marco Rubio."
18,1-28-16,primary_rep,KELLY,[applause]
19,1-28-16,primary_rep,WALLACE, Neurosurgeon Dr. Ben Carson.
20,1-28-16,primary_rep,WALLACE,"[applause]

Former Florida Governor Jeb Bush."
21,1-28-16,primary_rep,WALLACE,"[applause]

New Jersey Governor Chris Christie."
22,1-28-16,primary_rep,WALLACE,[applause]
23,1-28-16,primary_rep,BAIER, Ohio Governor John Kasich.
24,1-28-16,primary_rep,BAIER,[applause] And Kentucky Senator Rand Paul.
25,1-28-16,primary_rep,BAIER,[applause]
26,1-28-16,primary_rep,WALLACE, Apparently Iowa's near Kentucky.
27,1-28-16,primary_rep,BAIER, Tonight's rules are simple.
28,1-28-16,primary_rep,BAIER,"Up to 60 seconds for each answer, 30 seconds for each follow-up response."
29,1-28-16,primary_rep,BAIER,"And if a candidate goes over the allotted time, you will hear this."
30,1-28-16,primary_rep,BAIER,"[bell rings]

Double."
31,1-28-16,primary_rep,KELLY, Wow.
32,1-28-16,primary_rep,BAIER, I think the double is the one we want.
33,1-28-16,primary_rep,BAIER,Very pleasing.
34,1-28-16,primary_rep,BAIER,"[laughter]

We have a crowd of about 1,600 here, and while they have agreed to respect the candidates and listen intently, we can tell you they are very excited to be here."
35,1-28-16,primary_rep,BAIER,Am I right?
36,1-28-16,primary_rep,BAIER,[applause]
37,1-28-16,primary_rep,KELLY, So let's get started.
38,1-28-16,primary_rep,KELLY,"Senator Cruz, before we get to the issues, let's address the elephant not in the room tonight."
39,1-28-16,primary_rep,KELLY,"[laughter]

Donald Trump has chosen not to attend this evening's presidential debate."
40,1-28-16,primary_rep,KELLY,What message do you think that sends to the voters of Iowa?
41,1-28-16,primary_rep,CRUZ," Well, Megyn, let me say at the outset to the men and women of Iowa, thank you for the incredible hospitality over this past year."
42,1-28-16,primary_rep,CRUZ,"By Monday, you will have welcomed me into all 99 counties in Iowa."
43,1-28-16,primary_rep,CRUZ,You will have welcomed my dad to preach at your churches.
