,Date,Debate Type,Speaker,Sents
2,2-6-16,primary_rep,MUIR," Good evening, again, everyone."
3,2-6-16,primary_rep,MUIR,This is the first time since Iowa and the only time before the New Hampshire primary that the Republican candidates will have the opportunity to face each other.
4,2-6-16,primary_rep,MUIR,The people of Iowa have been heard.
5,2-6-16,primary_rep,MUIR,Now it's New Hampshire's turn.
6,2-6-16,primary_rep,MUIR,"In just three days, voters here will decide who they think should be the Republican nominee for president."
7,2-6-16,primary_rep,RADDATZ, Questions of leadership and character have dominated the news ever since the Iowa caucuses a few days ago.
8,2-6-16,primary_rep,RADDATZ,Here with us to question the candidates this evening are Josh McElveen from WMUR here in Manchester and author and commentator Mary Katherine Ham.
9,2-6-16,primary_rep,MUIR, So let's welcome the candidates for the Republican nomination for president.
10,2-6-16,primary_rep,MUIR,New Jersey Governor Chris Christie.
11,2-6-16,primary_rep,MUIR,[applause]
12,2-6-16,primary_rep,RADDATZ, Dr. Ben Carson.
13,2-6-16,primary_rep,RADDATZ,[applause]
14,2-6-16,primary_rep,MUIR, Texas Senator Ted Cruz.
15,2-6-16,primary_rep,MUIR,[applause]
16,2-6-16,primary_rep,RADDATZ, Businessman Donald Trump.
17,2-6-16,primary_rep,RADDATZ,[applause]
18,2-6-16,primary_rep,MUIR, Florida Senator Marco Rubio.
19,2-6-16,primary_rep,MUIR,[applause]
20,2-6-16,primary_rep,RADDATZ," Former Florida Governor, Jeb Bush."
21,2-6-16,primary_rep,RADDATZ,[applause]
22,2-6-16,primary_rep,MUIR, And Ohio Governor John Kasich.
23,2-6-16,primary_rep,MUIR,[applause]
24,2-6-16,primary_rep,RADDATZ," Ladies and gentlemen, the Republican candidates."
25,2-6-16,primary_rep,RADDATZ,[applause]
26,2-6-16,primary_rep,MUIR," And Dr. Ben Carson, please come out on the stage."
27,2-6-16,primary_rep,MUIR,"He's standing there, as well."
28,2-6-16,primary_rep,MUIR,Dr. Carson.
29,2-6-16,primary_rep,MUIR,[applause]
30,2-6-16,primary_rep,RADDATZ, And Donald Trump.
31,2-6-16,primary_rep,RADDATZ,[applause]
32,2-6-16,primary_rep,MUIR," And lastly, we welcome back to the debate stage, Donald Trump."
33,2-6-16,primary_rep,MUIR,[applause]
34,2-6-16,primary_rep,CHRISTIE, What about Kasich?
35,2-6-16,primary_rep,CHRISTIE,Can I introduce Kasich?
36,2-6-16,primary_rep,MUIR, It was so noisy in here.
37,2-6-16,primary_rep,MUIR,Yes.
38,2-6-16,primary_rep,MUIR,Yes.
39,2-6-16,primary_rep,MUIR,We're going to introduce Ohio Governor John kasich.
40,2-6-16,primary_rep,MUIR,"[applause]

The applause so loud here in the hall."
41,2-6-16,primary_rep,RADDATZ, The applause so loud you couldn't hear.
42,2-6-16,primary_rep,RADDATZ,"We couldn't hear, either."
43,2-6-16,primary_rep,RADDATZ,That's a good sign for the excitement this evening.
44,2-6-16,primary_rep,RADDATZ,"Gentlemen, thank you for being here tonight, just days before voters here in New Hampshire make their decisions."
45,2-6-16,primary_rep,RADDATZ,The rules are simple and have been agreed to by all the campaigns.
46,2-6-16,primary_rep,RADDATZ,"There will be 60 seconds to answer and if another candidate is mentioned in that answer, that candidate will have 30 seconds to respond."
47,2-6-16,primary_rep,RADDATZ,"There are green, yellow and red lights that each candidate will see to signal when time is up and they will also hear this sound."
48,2-6-16,primary_rep,MUIR, So let's get started.
49,2-6-16,primary_rep,MUIR,We welcome you all to the debate stage here tonight.
50,2-6-16,primary_rep,MUIR,"We're going to tackle the issues Americans are most concerned about, the economy, ISIS, Homeland Security."
51,2-6-16,primary_rep,MUIR,"And here in New Hampshire, some of the most heated rhetoric yet over who is best suited to step in on day one, who has the experience, who has the temperament to be commander-in-chief."
52,2-6-16,primary_rep,MUIR,"Mr. Trump, Senator Cruz has said about you right here in New Hampshire this week, quote, ""I don't know anyone who would be comfortable with someone who behaves this way, having his finger on the button."
53,2-6-16,primary_rep,MUIR,"We're liable to wake up one morning, and if he were president, he would nuke Denmark."""
54,2-6-16,primary_rep,MUIR,"Saying, quote, ""That's temperament of a leader to keep this country safe."""
55,2-6-16,primary_rep,MUIR,I wanted to give you the opportunity to respond to this and to tell the American people tonight why you do have the temperament to be commander-in-chief.
56,2-6-16,primary_rep,TRUMP, I actually think I have the best temperament.
57,2-6-16,primary_rep,TRUMP,I built a massive corporation.
58,2-6-16,primary_rep,TRUMP,I employ thousands and thousands of people.
59,2-6-16,primary_rep,TRUMP,"I've gotten along with people for years and years, have tremendous relationships with many people, including politicians on both sides."
60,2-6-16,primary_rep,TRUMP,"And no matter how you cut it, when I — when I came out, I hit immigration, I hit it very hard."
61,2-6-16,primary_rep,TRUMP,"Everybody said, ""Oh, the temperament,"" because I talked about illegal immigration."
62,2-6-16,primary_rep,TRUMP,"Now, everybody's coming to me, they're all trying to say, well, he's right, we have to come to him."
63,2-6-16,primary_rep,TRUMP,I hit other things.
64,2-6-16,primary_rep,TRUMP,I talked about Muslims.
65,2-6-16,primary_rep,TRUMP,We have a problem.
66,2-6-16,primary_rep,TRUMP,"Nobody else wanted to mention the problem, I brought it up."
67,2-6-16,primary_rep,TRUMP,I took a lot of heat.
68,2-6-16,primary_rep,TRUMP,"We have to have a temporary something, because there's something going on that's not good."
69,2-6-16,primary_rep,TRUMP,"And remember this, I'm the only one up here, when the war of Iraq — in Iraq, I was the one that said, ""Don't go, don't do it, you're going to destabilize the Middle East."""
70,2-6-16,primary_rep,TRUMP,"So, I'm not one with a trigger."
71,2-6-16,primary_rep,TRUMP,I'm not one with a trigger.
72,2-6-16,primary_rep,TRUMP,"Other people up here, believe me, would be a lot faster."
73,2-6-16,primary_rep,TRUMP,"But I'll build the mill arbitrary stronger, bigger, better than anybody up here, and nobody is going to mess with us."
74,2-6-16,primary_rep,TRUMP,"That, I can tell you."
75,2-6-16,primary_rep,TRUMP,[applause]
76,2-6-16,primary_rep,MUIR," Mr. Trump, thank you."
77,2-6-16,primary_rep,MUIR,"I want to bring this to Senator Cruz, then."
78,2-6-16,primary_rep,MUIR,"Because Senator, you did said of Trump's behavior this week, that's not the temperament of a leader to keep this country safe."
79,2-6-16,primary_rep,MUIR,Why not?
80,2-6-16,primary_rep,CRUZ," Well, you know, David, the assessment the voters are making here in New Hampshire and across the country is they are evaluating each and every one of us."
81,2-6-16,primary_rep,CRUZ,They are looking to our experience.
82,2-6-16,primary_rep,CRUZ,They are looking to our knowledge.
83,2-6-16,primary_rep,CRUZ,They are looking to our temperament and judgment.
84,2-6-16,primary_rep,CRUZ,They are looking to our clarity of vision and our strength of resolve.
85,2-6-16,primary_rep,CRUZ,The world is getting much more dangerous.
86,2-6-16,primary_rep,CRUZ,"We've had seven years with Barack Obama in the oval office, a commander-in-chief that is unwilling even to acknowledge the enemy we're facing."
87,2-6-16,primary_rep,CRUZ,"This is a president who, in the wake of Paris, in the wake of San Bernardino, will not even use the words radical Islamic terrorism, much less focus on defeating the enemy."
88,2-6-16,primary_rep,CRUZ,"I am convinced every individual standing on this stage, would make a much better commander-in-chief than Barack Obama or Hillary Clinton or Bernie Sanders."
89,2-6-16,primary_rep,CRUZ,"[applause]

And the primary voters are making the assessment for each of us, who is best prepared to keep this country safe, to rebuild the military, to rebuild our Navy, our Air Force, our Army, our Marines, and to ensure that we keep America safe."
90,2-6-16,primary_rep,MUIR," Senator Cruz, I did ask about Mr. Trump."
91,2-6-16,primary_rep,MUIR,You said he doesn't have the temperament to be commander-in-chief.
92,2-6-16,primary_rep,MUIR,Do you stand by those words?
93,2-6-16,primary_rep,CRUZ, I think that is an assessment the voters are going to make.
94,2-6-16,primary_rep,CRUZ,And they are going to make it of each and everyone of us.
95,2-6-16,primary_rep,CRUZ,"They are going to assess who is level-headed, who has clear vision, who has judgment, who can confront our enemies, who can confront the threats we face in this country, and who can have the judgment when to engage and when not to engage — both are incredibly important for a commander-in-chief, knowing how to go after our enemies."
96,2-6-16,primary_rep,CRUZ,"In the case of Iran, for example, who has the clarity of vision to understand that the Ayatollah Khamenei, when he chants, ""Death to America,"" he means it."
97,2-6-16,primary_rep,CRUZ,We need a president with the judgment and resolve to keep this country safe from radical Islamic terrorists.
98,2-6-16,primary_rep,MUIR," Senator Cruz, thank you."
99,2-6-16,primary_rep,MUIR,We're going to continue on this notion of readiness and experience.
100,2-6-16,primary_rep,MUIR,I'm going to come back.
101,2-6-16,primary_rep,TRUMP, Am I allowed to respond?
102,2-6-16,primary_rep,TRUMP,I have to respond.
103,2-6-16,primary_rep,MUIR," If you would like to respond, Mr. Trump."
104,2-6-16,primary_rep,TRUMP," First of all, I respect what Ted just said, but if you noticed, he didn't answer your question."
105,2-6-16,primary_rep,TRUMP,"And that's what's going to happen — OK. [applause]

That's what's going to happen with our enemies and the people we compete against."
106,2-6-16,primary_rep,TRUMP,We're going to win with Trump.
107,2-6-16,primary_rep,TRUMP,We're going to win.
108,2-6-16,primary_rep,TRUMP,We don't win anymore.
109,2-6-16,primary_rep,TRUMP,Our country doesn't win anymore.
110,2-6-16,primary_rep,TRUMP,We're going to win with Trump.
111,2-6-16,primary_rep,TRUMP,And people back down with Trump.
112,2-6-16,primary_rep,TRUMP,And that's what I like and that's what the country is going to like.
