,Date,Debate Type,Speaker,Sents
2,8-6-15,primary_rep,KELLY," Welcome to the first debate night of the 2016 presidential campaign, live from Quicken Loans Arena in Cleveland, Ohio."
3,8-6-15,primary_rep,KELLY,"I'm Megyn Kelly... [applause]... along with my co-moderators, Brett Baier and Chris Wallace."
4,8-6-15,primary_rep,KELLY,Tonight... [applause] Nice.
5,8-6-15,primary_rep,KELLY,"Tonight, thousands of people here in the Q, along with millions of voters at home will get their very first chance to see the candidates face off in a debate, answering the questions you want answered."
6,8-6-15,primary_rep,BAIER," Less than a year from now, in this very arena, one of these 10 candidates or one of the seven on the previous debate tonight will accept the Republican party's nomination."
7,8-6-15,primary_rep,BAIER,"[applause]

Tonight's candidates were selected based on an average of five national polls."
8,8-6-15,primary_rep,BAIER,"Just a few hours ago, you heard from the candidates ranked 11th through 17."
9,8-6-15,primary_rep,BAIER,"And now, the prime-time event, the top 10."
10,8-6-15,primary_rep,WALLACE," Also of note, Fox News is partnering for tonight's debate with Facebook."
11,8-6-15,primary_rep,WALLACE,"For the past several weeks, we've been asking you for questions for the candidates on Facebook."
12,8-6-15,primary_rep,WALLACE,"Nearly 6 million of you, 6 million, viewed the debate videos on our site, and more than 40,000 of you submitted questions: some of which you will hear us asking the candidates tonight."
13,8-6-15,primary_rep,KELLY, As for the candidates who will be answering those questions?
14,8-6-15,primary_rep,KELLY,Here they are.
15,8-6-15,primary_rep,KELLY,"Positioned on the stage by how they stand in the polls, in the center of the stage tonight, businessman Donald Trump."
16,8-6-15,primary_rep,KELLY,"[applause]

Former Florida Governor Jeb Bush."
17,8-6-15,primary_rep,KELLY,"[applause]

Wisconsin Governor Scott Walker."
18,8-6-15,primary_rep,KELLY,"[applause]

Former Arkansas Governor Mike Huckabee."
19,8-6-15,primary_rep,KELLY,[applause]
20,8-6-15,primary_rep,BAIER," Neurosurgeon, Dr. Ben Carson."
21,8-6-15,primary_rep,BAIER,"[applause]

Texas Senator Ted Cruz."
22,8-6-15,primary_rep,BAIER,"[applause]

Florida Senator Marco Rubio."
23,8-6-15,primary_rep,BAIER,[applause]
24,8-6-15,primary_rep,WALLACE, Kentucky Senator Rand Paul.
25,8-6-15,primary_rep,WALLACE,"[applause]

New Jersey Governor Chris Christie."
26,8-6-15,primary_rep,WALLACE,[applause] And your very own governor of Ohio... [applause] ... John Kasich.
27,8-6-15,primary_rep,WALLACE,[applause]
28,8-6-15,primary_rep,WALLACE," Brett -- Brett, I think you would call that a home field advantage."
29,8-6-15,primary_rep,BAIER, It might be.
30,8-6-15,primary_rep,BAIER,It might be.
31,8-6-15,primary_rep,BAIER,We'll see.
32,8-6-15,primary_rep,BAIER,[UNKNOWN]: Is this in the rules?
33,8-6-15,primary_rep,BAIER,An objection's coming.
34,8-6-15,primary_rep,BAIER, It might be.
35,8-6-15,primary_rep,BAIER,The rules for tonight are simple.
36,8-6-15,primary_rep,BAIER,"One minute for answers, 30 seconds for follow-ups."
37,8-6-15,primary_rep,BAIER,"And if a candidate runs over, you'll hear this."
38,8-6-15,primary_rep,BAIER,"Pleasant, no?"
39,8-6-15,primary_rep,BAIER,"We also have a big crowd here with us tonight in the home of the Cavaliers, as I mentioned."
40,8-6-15,primary_rep,BAIER,"And while we expect them... [applause] ... we expect them to be enthusiastic, as you heard, we don't want to take anything away from the valuable time for the candidate."
41,8-6-15,primary_rep,BAIER,"So, we're looking for somewhere between a reaction to a LeBron James dunk and the Cleveland Public Library across the street."
42,8-6-15,primary_rep,BAIER,"[laughter] Somewhere there, we'll find a balance tonight."
43,8-6-15,primary_rep,BAIER,"Without further ado, let's begin."
44,8-6-15,primary_rep,BAIER," Gentlemen, we know how much you love hand-raising questions."
